business_id,cool,date,funny,review_id,stars,useful,user_id
tCYAxj5_pV4RnDpe3_5VpA,0,1/2/2017,0,kUncNc7adnT25DcZhXkUxA,5,0,6XnHd_HLPB8rXXfNwcYINQ
Mksyt1TZQ-7vzCZjeuzfAg,0,10/9/2014,0,_v5uvlhMDnLDlh5K4vfAIg,3,0,xNSvX-tVu4D_V3zTR8051Q
KwVGN-H7QpXA307QlOBfZA,2,9/12/2014,0,wumZ1CqPcKVCHvOKsi2ISA,5,8,xNSvX-tVu4D_V3zTR8051Q
769NudnrUxWFtJCGU66A_A,0,12/26/2014,0,Z1L_6_RM2FfJxXfIC4R5rw,1,0,xNSvX-tVu4D_V3zTR8051Q
P2ho2ZOr0P49X8-HAMdulw,0,10/9/2014,0,e7CAsLShEk7R2wY19FbI1A,2,1,xNSvX-tVu4D_V3zTR8051Q
YIez_A3WOt9J2SXN7OMa2Q,0,10/9/2014,0,e5OpmQ03e9aiFQz2hk-yYg,4,1,xNSvX-tVu4D_V3zTR8051Q
GoOkCxPFM5i5lxHgFQMj1w,0,12/30/2014,0,dwdTpZ2MvgycH5Xom6RP8w,3,0,xNSvX-tVu4D_V3zTR8051Q
OyutYVBEA505HnCnMEaXMw,0,12/9/2014,0,4j5JJUVjy8tAreYVu5zv0g,1,1,xNSvX-tVu4D_V3zTR8051Q
qsCoUN2TRL47ucTzo9D6xA,0,7/13/2015,0,HsYIuFIG7VOmanbHzHqVPg,3,0,xNSvX-tVu4D_V3zTR8051Q
DKusRJUxgsye1cdrlGgQOg,0,11/28/2016,0,DHcQkYVLJRwv8hudufRq8Q,1,0,q2yXlGLnI3YiCCp0Aehj8Q
UioQI1PcRmEgO9EKk9VZEA,0,10/27/2016,0,7PHDoAp5-14FDD89jrNqdQ,5,0,qizdCk8dEzNVDEozwfm57Q
7PTQ-a8Fu4kxXccFvWWT-Q,0,3/16/2015,0,SboOLOOgbXI5ZilzNqWpgw,1,3,qWIr94fMfdV7z09GhCxaRw
FNe5PPA9pyj8FjcDefCBpg,0,8/19/2014,0,L6ChK4l0DZhjQxdbTgdjPw,5,0,qWIr94fMfdV7z09GhCxaRw
SEjyjYlMfFFzkHaru6JadA,0,8/19/2014,0,dqqdUvTU3r99b12wFUk-bw,1,0,qWIr94fMfdV7z09GhCxaRw
pqtBHj-aywRHfY8g9eCzqQ,1,6/22/2017,0,66xMjdA5ktiHVBTHAxlYPA,5,0,DIx9M1iW_7XW0EZVMkraSw
J6WnhToRaJ2TtLbRpKF3Lg,1,10/5/2015,1,NZ14I4nCPfsP_0kDX7zgoQ,5,1,DIx9M1iW_7XW0EZVMkraSw
K_20WI2uDh_1UvnyKTazfg,0,5/10/2017,0,u9ZoG_vhhBUkJy-W27kjUg,5,0,DIx9M1iW_7XW0EZVMkraSw
qx_ZlGhgCrJ4-8FUj9LWKg,3,7/9/2011,1,DEZVvI_tYk_lfE-ZUazXfQ,5,4,ee2TBx44LC4zILdjq6ulvg
dOGLTIMqqQZn8xxBRsU6CQ,0,3/29/2014,0,tW55uCrbvJMN61tZgUJ0Pw,2,1,ee2TBx44LC4zILdjq6ulvg
RRpHuoXpxcuLk4LdB_YrOg,1,1/19/2015,0,a-uRLTjIb_xkuBTl7xwIBg,2,5,ee2TBx44LC4zILdjq6ulvg
9fBwxdHyJRS1nLkMJ8cavw,0,2/10/2011,0,BdmDckjhQT0BO5F6DqXB9A,5,1,ee2TBx44LC4zILdjq6ulvg
BGGQOJQTQerEQu0kHbT_UQ,0,2/20/2014,3,KROBjMn63cogXmvoUTyhGA,1,0,TSfeZ_2RTfWQVoW6jTcbcA
k3usuzYs_UVBkSgUbmthdQ,0,6/30/2014,0,Y8Pt3uac5y0XqBtybtl1yw,5,1,u-iEwnRvS3LU4yT7gZ2cYg
aO1gAp41n8w8zpxTiHdLNA,0,10/7/2017,0,CMTpWyXQATDmxq1UpBWz6Q,1,0,C_uuAr96DOVBbRlyrs1A3A
4yGrrjIS0gu5gYAUIFU3fA,0,9/24/2012,0,gy5Ow9UsqA47z25xUGVRBA,3,0,0OzEB4pkvWZqLThmKcJhJw
cHdJXLlKNWixBXpDwEGb_A,0,5/25/2011,0,0Y5UkDNquGnmYEYSwObb_g,5,1,0OzEB4pkvWZqLThmKcJhJw
GEHnzX7BQwIsn8nt6wt7pw,1,10/23/2015,0,A0J-5WCdQRySuhvsI0yBcw,4,0,SRRwRR-nmaNMaLAxgWJ2vw
V1cWGBZLQLyIiyo0iUOnyg,0,1/23/2015,0,fGHAiTCz5UnlwNtIS2BZWw,5,0,BxdgakJg40DnngWpnV6JxQ
ms8tG7Co_ELSSGhbOL6HBg,0,6/10/2015,0,aEbllGuk_qRmgFoOOLJC1g,5,0,BxdgakJg40DnngWpnV6JxQ
krlBwPboTImWFS1xwPr70Q,0,6/10/2015,0,7J-sjp8lucv3_UyHrYTgOA,1,0,BxdgakJg40DnngWpnV6JxQ
iT_z6pzoK1AbqaBrDbXhlQ,0,2/5/2017,0,HgN9ILW0OlO2slSlw_sEDQ,1,1,t7nyweM_ab0200l6tSfvrw
mseBBgYcqyv6T1sfrXI-XQ,0,3/29/2017,0,ECjvgMRNKYukmhYArutcNw,5,2,D3ndEv4orRZHTPs_oclEuQ
xI7GN5nujGjlYF9lAMtC1A,0,8/5/2015,0,owvRxzELI9QUR-6B0JtSIQ,1,0,D3ndEv4orRZHTPs_oclEuQ
ESzO3Av0b1_TzKOiqzbQYQ,0,12/12/2016,0,EliPa_-m2OGWbqLW2AZB4w,2,0,D3ndEv4orRZHTPs_oclEuQ
T-OuUSSzWgrMCv9TUX3epg,0,3/18/2015,0,gbqLHi5HXiHzVKoZzxKy6A,3,0,D3ndEv4orRZHTPs_oclEuQ
4JNXUYY8wbaaDmk3BPzlWw,0,6/4/2014,0,7YNmSq7Lb1zi4SUKXaSjfg,5,3,e3s1x4LLqfSkRTWDy_-Urg
l_GV0hgEoTUf70uJVT0_hg,0,6/4/2014,0,PVUBB9M9bM-vH9NSWKI1_A,5,1,e3s1x4LLqfSkRTWDy_-Urg
g8OnV26ywJlZpezdBnOWUQ,1,5/13/2014,1,3cYhVDEA4TZOiCEqzoJaEg,4,1,e3s1x4LLqfSkRTWDy_-Urg
EILgTvvIAquMcIFzjAtWbQ,0,2/11/2016,0,QdADjvqCmPhtlYjt-ByB4g,5,2,YZzihhhMh7m60yfhqDTHDQ
tkoCC_N3EOTV3yc_QIcnxw,1,12/18/2013,0,SlYJDs7eVns2tA9fVG71SQ,5,2,A-pgy4ki7ieILzzJUQKjlw
GXDRFAunLh0aRao6ERnM4A,0,5/17/2006,0,mYbPnr8zp4Ot5Z9SeThd-g,5,2,Dpyal9p7-E1HJgcRixQLdg
t-o_Sraneime4DDhWrQRBA,0,5/17/2006,0,3xcHzDR02_BgzAD7iouczg,5,0,Dpyal9p7-E1HJgcRixQLdg
FhZ7QinEr-VRGyVgktWKXA,0,8/31/2017,0,IoB1SgZK_V7FqNTKoGbFvA,5,0,henMrYRPN5slVJLnDqH9mg
ubpfIf6qT2vIDQaPC_2GGA,0,12/2/2017,1,_IY5U8fm0u32KffmVMpnWg,1,0,aGAszsIYy9IutQe2bIYu9g
Qx36_lVL-nPThPRzk9VGag,0,7/12/2016,1,x7QcEPvjdmOU3ANCMufqPw,3,3,BJ2l-d2Y3icaefL6IhT4UA
V9klA6JGT6Fz2UpVP_7sBw,0,12/1/2010,0,_B8JwnP-4_sbfem3yTzmPw,3,0,Ykj39u44FN3IQTA4mV0Z_w
U9gft0DrH35TzGELhFhPuQ,0,8/17/2014,3,6Lm03qjEJkEcNU6KefMTyw,1,0,iq1eijunn_UMj-CxVtp88g
-2ToCaDFpTNmmg3QFzxcWg,0,11/8/2014,0,3hFaB-opZFtouTx0xf61vA,1,0,mpevsuFzO_vhsCUGCuFl8Q
q3XMIMigTpYS0m_myxavfQ,0,5/27/2010,1,4v1G8grJox3wKiiK_pSxhA,1,5,07zMjxhOL38_-qDxdi-Yww
PS6MUV_adG5JH3SZ4e_sCQ,0,5/2/2011,0,FzJ6PuqJz_ofQdKiq-vwDQ,1,1,0Trr4R0YddNTt_6bkznjdQ
GUL13B_eJMX2b2JnN1kckw,6,10/23/2017,10,xO8L93zYOQRlCorxxTpx8A,5,10,b3hTeO5wUI0cBMxjVy8EkA
uzslagEIM-bByNAGg8_3FQ,0,10/24/2015,1,jabVrwGZ8IaBAeaNLCVK9w,3,3,Q-bs3IUYlLz2_tBwjp-TMg
zBD6zc8YU-TA0_KJmN1tpA,1,8/10/2012,0,xiUY5h2Km6bfI5hjWuh9kQ,5,1,H7r8fC_b18U8uxq-676lKQ
8qAtou9A4ksXGkjyLibWDg,0,10/23/2012,0,8TzlAmvZT8Cv-PQvUagq7A,1,1,H7r8fC_b18U8uxq-676lKQ
qiMilr-2OUsoyXdF-KQAsA,0,11/21/2014,0,-He3TOvBZi6Kp-p-7DyrXg,1,4,3V-iHN_dQXTnwJjYB41Jcg
YMhCCB57L3uLFDv8ut76fA,0,8/22/2013,0,iYzTYzwTIv55_dOBbx1XOw,4,0,3V-iHN_dQXTnwJjYB41Jcg
a6mYyhGgxWhnhrGDHzOTPA,0,4/27/2011,2,lZCp5NxJGq0rMKBLc3Rgfg,1,3,LIV6TiZSTWnRJKBZGnZuRQ
JcR-zY-wT42QWsD3f5NzRA,0,2/28/2011,0,9mpeQDMUr4BdScm-0frZxA,5,7,LIV6TiZSTWnRJKBZGnZuRQ
W64ewTH4tk_d5feUseZqFQ,0,2/2/2012,0,ktBGtT_wq-IjS3WVBEM2Lw,5,0,LIV6TiZSTWnRJKBZGnZuRQ
uuSviSjm_dR2K30C_2_STQ,0,4/15/2011,0,RwuznDNVrTQ15SFMCKfvVg,5,0,LIV6TiZSTWnRJKBZGnZuRQ
QSxoFIwUQojKDlUsToyqOw,2,3/1/2011,0,xz0GqVZNjlGy3LgNljW2yA,5,2,LIV6TiZSTWnRJKBZGnZuRQ
Gj7QZ0kV-32MAVhJQsWlmg,0,2/27/2011,0,UjB3ujgLsZW79x2CPFpfvA,5,0,LIV6TiZSTWnRJKBZGnZuRQ
ROLZFKRsPbXrSQ8C14eSXg,1,11/14/2016,0,x7pukugpsbEAXehN5OPOlg,5,0,LIV6TiZSTWnRJKBZGnZuRQ
UPD8FCmyKk0hOeNCcNy_wQ,0,4/18/2011,1,o8x5HzX4bI0JS68mvS1A0w,4,2,LIV6TiZSTWnRJKBZGnZuRQ
jKNdXLQtVM7FJIi_tmuszQ,1,5/1/2011,0,M-5XDfm0W2OmAActTMv93w,5,2,LIV6TiZSTWnRJKBZGnZuRQ
ALn_0f-Usn3n0a9WBcjhhg,1,5/20/2015,1,s42QavC7N7ZaJdSgiaLB3Q,4,2,BjmYO90f7e7oiwyoffC82w
QaRXXPfmcLmrPmLB2DKO3A,1,10/27/2014,1,efXwJ_Gnpges9Yt-NtLCRg,2,1,BjmYO90f7e7oiwyoffC82w
ElWzx5_fU8S2G45OnM-HpA,0,10/11/2015,0,2FZ9xE3lsdBo_MW9UGaa8w,4,2,BjmYO90f7e7oiwyoffC82w
mZCUht2OMoTpa8XnppWYpw,1,8/11/2013,1,FxZEO_mPXse1gthC073jSQ,4,3,BjmYO90f7e7oiwyoffC82w
NPiLy71qqXzb45k9eQOgCQ,1,11/5/2014,1,eglv75DQe8P2ws5n8B0-5g,4,1,BjmYO90f7e7oiwyoffC82w
GAKFx4jFUtTOTpp_jDJnuA,1,11/8/2014,5,3-23k2A3R5ZpL4QIBnt07g,4,1,BjmYO90f7e7oiwyoffC82w
zJGtD3y-pAIGNId4codEEg,1,8/11/2013,1,lwInYPtM4M2jfAftXk-xlA,4,1,BjmYO90f7e7oiwyoffC82w
vM92DKxz5XJGm6Q5brHuGA,1,5/23/2015,1,UdR0mkx4oeb-bP6voR00og,4,2,BjmYO90f7e7oiwyoffC82w
H7_yu7MgzSXB0vb959yXdA,0,9/7/2015,0,w_IQR7fGO8ESiFy69oNyEg,5,0,BjmYO90f7e7oiwyoffC82w
5BKP0DY4K79h9sd7THpeBw,2,11/14/2011,0,nc4fSi7Bf8OpI2F0NnNtKQ,5,4,BjmYO90f7e7oiwyoffC82w
a2ZBDIXmwBm7IWnXR6LK-g,0,4/11/2015,0,zTmBL-Tmt-mvkJZHGCM8Eg,5,0,keRVVnBpykXOD-uC7rDj-Q
PlTdQdCWu2_hjbSuenB3pg,0,1/14/2015,0,iReJ7BMwhHdWoGpMathpNA,4,0,keRVVnBpykXOD-uC7rDj-Q
hPfszfTC6xu9Ysd3sIHm8Q,1,4/11/2015,0,Nf9rOb7RLwIVnm_Wg6nsfA,4,2,keRVVnBpykXOD-uC7rDj-Q
n2tiSHECXkFv47aIkxvSDA,0,4/11/2015,0,AWbLQdVZI0K93sjG2gO21g,4,0,keRVVnBpykXOD-uC7rDj-Q
N5mcKKdcmwirw1bFhE80Sw,0,3/22/2017,0,qUgjAHcu575T8AvVun0ibA,5,0,U_SbWcSZRLfkvZt3jshKJA
aow8T0EAFdYDXmVAUO5aFg,0,5/26/2016,0,j-JdkqFsHkBPJp5NzRo_iQ,5,0,U_SbWcSZRLfkvZt3jshKJA
y9hgPwF68tpWEp6onX-3TQ,0,10/26/2017,0,aNIPAlsp_cO1VhyP8ReJ7g,3,0,U_SbWcSZRLfkvZt3jshKJA
GIfZNMP0oIJCje_Xp0Bgrw,0,4/6/2017,0,i_TbaED2p81PpPxhOx9TQw,5,0,EzUsZ5Jg9788uXGBDGc4_Q
#NAME?,0,3/13/2012,0,PYt1RqKV76DAQwf5JU2aNg,4,0,ku7E8KD7Us0-MGqOoTVX4A
#NAME?,0,12/18/2012,0,nj8eOlWY8WgYGiSkna1Hnw,5,6,ku7E8KD7Us0-MGqOoTVX4A
czyhvf93Txsfxdxqcm16mA,0,3/13/2012,0,7da75TgJe0p33EWvj727Vg,4,0,ku7E8KD7Us0-MGqOoTVX4A
o112Vh27kc6jryoWXwxmpg,0,3/16/2012,0,2703Xc4dK6fKoiqFDg6PBA,5,0,ku7E8KD7Us0-MGqOoTVX4A
zGmYWmI8_srQh7Pk06cVsA,0,5/13/2015,0,AL78ODUS8EKH4SPTaUFSWQ,5,0,ku7E8KD7Us0-MGqOoTVX4A
K5XjxDyq3ZIjUhbtLaW4ZQ,0,4/28/2012,0,BmZw5F1I0zgS5X8y_hxZfg,5,0,ku7E8KD7Us0-MGqOoTVX4A
9WOyQM8u3lMfmQiACpW5pQ,0,6/25/2015,0,NqSEfaDFCGNJ8vDCBDwkGw,1,0,yYPVkp1qJBK6zrqB1HKBeg
qUfaMjN_45EuIlMrPhB_bw,0,11/14/2014,0,8wqInnJn7ZGtEr0TurQMQQ,1,0,RI1rMKoC851c8z2VnD5j6A
SzI7eYjq0hMEqQlWh3UYpQ,1,6/13/2013,1,dWRAOPblzJj1Vlmyu0t-aQ,5,1,AuZ2j0xvc6AOVApQsV-CKQ
jqAdZf9PJo8lsRskc6T1Sw,0,5/30/2016,0,8huwxPsv3JvwwtEqmETOOA,4,0,KpV8_I9vLBCbrG-d5ED2FQ
VyVIneSU7XAWgMBllI6LnQ,0,5/30/2016,0,MrYBbWD-cT08FBpNohEnoA,5,0,KpV8_I9vLBCbrG-d5ED2FQ
a2leVC69VaflWRREkr7RNg,0,10/23/2017,0,VcdZKQnY9CTViBXfcHCyqQ,5,0,XrF7b8Ru-J-rl9z62ABezw
OARQDsxyoGnnX2FfSl9HjA,2,10/17/2012,2,9FoXFauR5H_i8nXIdLBZtg,5,12,1oCH03guW5bqwvLrCEuVwQ
vUJdxpjbcI-1esW2QFHSCA,1,2/26/2013,0,NL962rUtScGC0rJxFQ-vWQ,5,7,1oCH03guW5bqwvLrCEuVwQ
pyqnGlIfP9Zw8LLxBjyAiA,11,2/16/2013,1,sBcq7cMTRWzivpuVaGgIOA,5,20,1oCH03guW5bqwvLrCEuVwQ
_w5hBpkjHs5_Hv3pLeHtIw,3,11/25/2012,0,K5HiCXGJK0KiHhDRiS2u-Q,5,5,1oCH03guW5bqwvLrCEuVwQ
kffcRahETLKXjY6j3DkHpA,2,1/29/2014,0,uv96_JOYOomOpYp3SlHvxQ,5,6,fsUMORfhG2rwE7rX8uYmmQ
N93EYZy9R0sdlEvubu94ig,1,10/13/2014,0,f1nIrbOQds7tm8F2AfmaBg,4,1,fsUMORfhG2rwE7rX8uYmmQ
uF86ZhygpBEGr3CudNemYA,0,9/23/2014,1,dweyW4AaTypY490qTzefDQ,2,1,fsUMORfhG2rwE7rX8uYmmQ
JvBgXc-64WXGy1Ud5otrww,0,9/23/2014,1,PW7dQda3gK4eKG21ONn_vw,5,1,fsUMORfhG2rwE7rX8uYmmQ
kBQkdV4l1u7m9XPozHFWQw,0,12/14/2015,0,dFfsPVpjMuFX1kIGaRYFZA,5,4,fsUMORfhG2rwE7rX8uYmmQ
Jo3Cpvf8fpfcAIFG3TagbQ,0,10/13/2016,0,3-ro-oSZ9naImz8LwlTPDA,4,0,fsUMORfhG2rwE7rX8uYmmQ
sRirP65Q7BSg3Lj9FdkKWQ,1,9/23/2014,1,FfyjFECyLWl5pXmDcd3MgQ,4,0,fsUMORfhG2rwE7rX8uYmmQ
jIMuSdcZspFK6bXsf7XwsQ,0,9/23/2014,0,84ebY_KorNt8jBjvXYebWg,3,0,fsUMORfhG2rwE7rX8uYmmQ
VU48dM-IpntaohboEvmfXg,1,9/23/2014,0,kQr_oWhl1RogpE1W2_b6Wg,5,0,fsUMORfhG2rwE7rX8uYmmQ
SW6ZQk22G1_CV81_gfnvNQ,0,10/13/2016,0,4Z9GOnIZSCuCLnArBRoPAA,1,7,fsUMORfhG2rwE7rX8uYmmQ
ish_RZy4QsvA0JXiRaf_og,0,9/23/2014,0,MGC4Hw_IHD-AfbqaIO0Iqw,5,3,fsUMORfhG2rwE7rX8uYmmQ
OIdOJaNS8M624F58XGV3PQ,0,9/23/2014,0,aPmCqgwFfv65fCUumzgemg,5,0,fsUMORfhG2rwE7rX8uYmmQ
q5xrVJ4kivx_yEfJeOKNYQ,0,9/23/2014,1,59fECYYtxiuNLv6mlL_nLA,5,0,fsUMORfhG2rwE7rX8uYmmQ
QH8B92lZXtLwQV9Fdrpukg,1,10/13/2014,5,hzTAxWZdSKBkgw4EHmeUpw,5,5,fsUMORfhG2rwE7rX8uYmmQ
nNavjod8pAkEW7ZHeCyAbA,0,12/10/2016,0,w97Hn3Y8b_TRGd0DMEjqmA,5,1,wVtjh7tAkiiLEcuCVe7oMg
Fpm3WvqtrAg2ueh_4pz7iA,0,5/19/2016,0,QMsJ_8qjQhiuTszoLmRlxg,5,0,wzDZOnFjL4FRUOfM_LSrkg
oJsfjG1uh6jopK6Kc-3pdQ,0,5/19/2016,0,1_QYClpX449AOmaeQMbLgA,5,0,wzDZOnFjL4FRUOfM_LSrkg
wY3dlpLa0BHfDENYAPYuZA,0,5/19/2016,0,_foTueQUN2FXKnbbU3TyWQ,5,0,wzDZOnFjL4FRUOfM_LSrkg
jniApOOS8ppUHhESL7OzTg,0,10/5/2017,0,hTzUghlJ2KV-mgzXGEeunw,5,0,zQBIIm09mut6lHZYdBLC1w
MZlpKHbWH5hBXhjaGFcezw,0,3/21/2016,0,jRoQpsYu3i70PBBiPU9y5A,2,0,QPq2-DCIWL2fRiBUm2MB8Q
gO_z_5FQVHLCiJjOsfE1fg,0,4/3/2017,0,ioDAv--SGhSVzEX2Kdsa7g,3,1,7lxEzQEcVTsuRebyA7hfhg
qmymSqVwHYRqdwfcBatzpQ,0,6/20/2017,0,E2Ro5dLakhXx98-T7eoI4w,4,0,7lxEzQEcVTsuRebyA7hfhg
jaSowNITPRRCYpPb3_pjdA,0,6/20/2017,0,hRCzf0MMqQdT9FAHzrJ4nw,2,0,7lxEzQEcVTsuRebyA7hfhg
prHnRsgY-PuM7vxe8-RwEA,0,12/15/2015,0,Yhj3icEvGF0rf3TGZ1L6Eg,1,2,7lxEzQEcVTsuRebyA7hfhg
sgOgvtcccFUlw2ggAOoXlQ,0,11/4/2017,0,8CgeYdSa85stuFEODdJx2g,5,0,7lxEzQEcVTsuRebyA7hfhg
TT658qQinO6MBHP9q7rJ8w,0,9/27/2016,0,z2dq9-gPjCxgYy6vBYiAag,4,0,7lxEzQEcVTsuRebyA7hfhg
SwAZBCyFtVo_8vkRbJhdkA,0,8/31/2014,0,QzBgW94i6N-kJRlij5FrCw,5,0,7lxEzQEcVTsuRebyA7hfhg
szWfpLdcJVrpqVJQA3fhJw,0,5/4/2017,0,8qKc4g8OFA3E2MMypW2iSw,4,0,7lxEzQEcVTsuRebyA7hfhg
61qDFkNrHKzyA9n3dlgcEw,0,9/27/2016,0,kjkueCgjqtcOAkySqx6j0g,2,0,7lxEzQEcVTsuRebyA7hfhg
4VHp2gei1bpY68ZzEZE9Bg,2,5/22/2013,9,m0eO3358SKkzY7isf6kEpg,1,4,7lxEzQEcVTsuRebyA7hfhg
-C8sSrFqaCxp51pyo-fQLQ,1,12/8/2016,0,dO9libKIZB9A7BhHGJ5fVw,5,0,7lxEzQEcVTsuRebyA7hfhg
yp2nRId4v-bDtrYl5A3F-g,1,9/27/2016,1,ci4jW9zBluYTN_0U8EY1Jw,5,1,7lxEzQEcVTsuRebyA7hfhg
F65UAC9crwFePN69UqKRJw,1,2/2/2014,11,1hNUlDhhPYmE2cpTlWL7Jg,2,21,7lxEzQEcVTsuRebyA7hfhg
UX1mbYnDnod1XHf_UBvH8A,2,11/28/2016,0,VTP59z_qGQ870eB3kM5i7g,5,1,7lxEzQEcVTsuRebyA7hfhg
1Z5S_Lkcl6vA3ZvrAG91TA,0,3/26/2017,0,Qyr-oPX4k1XQb0cVCJgwWw,5,1,7lxEzQEcVTsuRebyA7hfhg
OCEAe7tjPbDmcWWvRFUwwQ,0,11/17/2016,0,pfVTvn_z0bni-PRk9dRdJQ,5,1,9LetdklTpcKWXAy-mYWCaQ
93ZfzaU2Y3FDSW4-4EGvoA,0,6/16/2015,0,v3iwBWZXFNoT2sQZB2CAcQ,1,0,9LetdklTpcKWXAy-mYWCaQ
BT7FeQ8VkpHrU9qihvGD3w,0,10/4/2013,0,Vag7XBHuKz-asxeSxj3PdQ,5,0,9LetdklTpcKWXAy-mYWCaQ
P6c0lV9DeJ6ofntpTWyqhA,0,1/5/2016,0,yEfjqSxYu5ZYRI4WwblU-A,5,0,BBNvUMCfR2etVJ8pJQ0c1Q
4MlVKZ1ZbVA__MA-7D3gYQ,0,8/21/2016,0,9pS3RQyzgrOcMD-NCPjXlQ,5,0,N6d0Q3_ro_vg5wgWVuyxfg
WLEneu6YVE_qM4NGXj2Ddg,0,8/21/2016,0,Rt-N02FIO_u89obsqVq93Q,2,0,N6d0Q3_ro_vg5wgWVuyxfg
vO3wH7q0z-bq052VNj-8Cw,1,8/21/2016,0,NUKW7DPmD1R05wTbKMr2YA,3,0,N6d0Q3_ro_vg5wgWVuyxfg
_BinpQSjqtEgycxQxKHIGg,2,6/21/2015,4,y-woIJ2svmpJsMqIbgRTnQ,1,6,tQqCwxLgYOrBgBf4CFZV7A
8TBt9XAVZIZR2Y0EqBHskg,1,6/21/2015,0,UuwV_kvSBEiRD0lbbUWNbg,5,1,tQqCwxLgYOrBgBf4CFZV7A
1yWINuTOUBQj8ELqRNDOWA,0,4/22/2016,0,l1jBu54V5b_n4yuZmdx0YA,5,0,5zcAUxsf0n5sznNNxTwy9A
5iSlHNIy3RLbCP5AayB31g,0,4/8/2017,0,1mTS_mmKJocNLxCQ4J7O6w,3,0,LOWgS4mUu7Y2uPWKZnP5Pw
tWvep1usNNI3NYkoRbSb7g,0,5/6/2016,0,ezNmGP6f4LtMxBlchpHgbA,1,0,icKJMLsafcQEnmcz4Xx3vA
vaKRQV2hiuTntZEKK08sIA,0,3/4/2015,0,vA9k0GBvNe08yHij361e_Q,5,0,ZuYuXMec3RkzrX4g3fE_ZA
3kVThNUM1mzz1lBtxdSJxw,0,3/3/2015,1,pkOXDshPOvFnJqfF8KAzhA,1,0,ZuYuXMec3RkzrX4g3fE_ZA
ygZSfAsnlztdeWZOlJA2Ug,0,3/4/2015,0,D37683RSis4bCamv2AG2Vw,5,0,ZuYuXMec3RkzrX4g3fE_ZA
E25-2ssHwsajyGtsllMXaA,0,10/1/2015,0,cFruEMGE4BMevszPm3Ug5w,5,0,eeovuG852zAmPm-8UPLEiQ
DjvpsmdtEvnyMk2vXxpc-w,0,2/16/2015,0,IqlGAkDnK1MSSN0JoqBYSQ,2,0,eeovuG852zAmPm-8UPLEiQ
0KjY3gmtqQjc4sK-uG-6fQ,2,3/8/2015,2,M-YzUvNcNYT2bOrTGZV9Ow,5,2,eeovuG852zAmPm-8UPLEiQ
CFyPbqZaxoBTjOmVjSn_8Q,0,12/30/2015,0,pQ7NHetypf147ytZoRu_Mg,5,0,eeovuG852zAmPm-8UPLEiQ
4cuvlrnhnLA9r2TOmwSvfw,0,1/29/2015,0,28nNkXOMr1LxL-Abeamnbg,5,1,eeovuG852zAmPm-8UPLEiQ
IrXlXhmSHlIllxZSAARjLA,0,1/26/2015,0,fT-BmxZo4UeJQylLFPgNgw,1,0,eeovuG852zAmPm-8UPLEiQ
Oa36vjcNukdm7xXcLZ6IPQ,0,11/15/2015,0,e7BMpMP6W6l1YuCYvWWgzg,2,0,eeovuG852zAmPm-8UPLEiQ
LEYZb8jiD36RQTElxy0YrQ,0,11/13/2015,0,pzPhbPkAp9-yU9nwxSYX9g,5,0,eeovuG852zAmPm-8UPLEiQ
plD9cuwxJ5esXPT9rY3tmQ,0,11/15/2015,1,7Fq665NwsRMwhXus7ueJSw,4,1,OKsOz8gvZqMzHwoQhxVgZQ
#NAME?,0,9/23/2017,0,mI3pNbPHWmWwFUNZSi3HJA,2,0,zTGBQPwyaObHL_0YmuQU5A
gwcAxVenwrA4PoTPke-QUA,0,7/28/2017,0,-1d8giZWjqXTCL764kVGfw,5,0,xKUIorGgGWh_Q5Pmh7NTGg
Auy2w1PNycTomFXMwdC6Zw,0,10/30/2013,0,iNe_h68ivdtre_moCIpgpA,1,7,Inb_NNvrogAj_UHw9cd7Ag
n0SSApg8pIMu9uWr7IvxcQ,0,10/27/2014,0,Mx1p-TcHDUxDSgS1GwjHcA,1,0,X46LA_SH5VTCoTcRbbtFMw
WnrK19zBdW3ATWRc9RjYMA,0,7/3/2015,0,hPfnX0fyEx5-TQMMyd0VTQ,5,0,uZ1MDOePKnGRlCejy5km6g
RESDUcs7fIiihp38-d6_6g,0,2/8/2017,0,lMarDJDg4-e_0YoJOKJoWA,2,0,A21zMqdN76ueLZFpmbue0Q
VW9qzO6Wxi8UlwT9024tMg,0,11/24/2013,0,Fj-YfSH7JAJYOfqPxTIWCw,5,0,hG0imiSdVrHyGYKlO859cA
rq5dgoksPHkJwJNQKlGQ7w,0,10/12/2011,0,vV-HAiUQroFqJFv_HkCQfg,5,0,hG0imiSdVrHyGYKlO859cA
xD6Q0UFxO8uE4bdaBDIMlA,0,2/18/2015,0,-VWh2FEtyGVW7w5A7z-7rA,5,2,p3lpJfAgaBBc-226gY9oNg
hrhtWc8UcoZqYr2d7YPgEA,0,10/28/2016,1,c-_UEhmJyEUdlk9Gzf3wrg,1,0,USqqFNBXaUxFhsaKhmuEkw
UMqfeCItzQ2glr4d9apGlA,1,7/12/2016,1,RaBHiGIGYZXYTjhTKQRxBg,5,1,NnsrxdlhWknG6jFVf2Jq1g
G7xS3HiTKHnRhI8cNRGXpA,2,7/12/2016,1,Wu7D1FUF4OwqwxrVtLTAAw,5,1,NnsrxdlhWknG6jFVf2Jq1g
IsIKU8ndr3aU5sFTb4LuPA,1,9/3/2008,1,ZYKYQ24IRZj5qxIw8MSRoA,4,1,6WIRvMKI5DSfZfOB4ZF7xA
